fold,seed,model,d,r2,mae,secs
2020Q3,42,XGBoost,7,0.7847846347149665,0.08276696303062597,1.3927603329939302
2020Q3,42,RF,7,0.7199481539619303,0.09708562201594997,1.5376242919883225
2020Q3,42,ET,7,0.7589584684796513,0.0902332687400001,3.2243808330094907
2020Q3,7,CatBoost,7,0.7594977860717365,0.08941894166055227,0.6083574169897474
2020Q3,7,XGBoost,7,0.8014546869744805,0.07729922861267184,1.3894678340002429
2020Q3,7,RF,7,0.7210918258076948,0.09710442572391181,1.5800217910145875
2020Q3,7,ET,7,0.756889977676539,0.09060266221200008,3.2352412909967825
2020Q3,101,CatBoost,7,0.7566126184135977,0.090177107179456,0.648968583001988
2020Q3,101,XGBoost,7,0.7918112623191507,0.08052196114982159,1.4113353750144597
2020Q3,101,RF,7,0.7197186926853282,0.0972702658871036,1.5509942909993697
2020Q3,101,ET,7,0.7604307699776762,0.08998200748666675,3.1588716660044156
2020Q3,2024,CatBoost,7,0.7577519161807228,0.08953158336588068,0.6427565419871826
2020Q3,2024,XGBoost,7,0.7884338678799416,0.08252414082204755,1.3992889579967596
2020Q3,2024,RF,7,0.7217471335870731,0.09683294068371295,1.5904334170045331
2020Q3,2024,ET,7,0.7569439406521414,0.09061408645133343,3.2358639999874867
2020Q3,13,CatBoost,7,0.758753070625794,0.08988260918336309,0.642294208984822
2020Q3,13,XGBoost,7,0.7821137854674496,0.0826329606770029,1.3911718339950312
2020Q3,13,RF,7,0.7200551679519684,0.0970182695255803,1.5963034160085954
2020Q3,13,ET,7,0.7607833814923252,0.08968865411266676,3.215743457985809
2020Q4,42,CatBoost,7,0.721189033465472,0.09371948781651827,0.6367603749968112
2020Q4,42,XGBoost,7,0.6833181968734793,0.10144188920368195,1.4096332500048447
2020Q4,42,RF,7,0.7014565830373155,0.09547198108411212,1.6328674999822397
2020Q4,42,ET,7,0.7002449344636368,0.09610251257000027,3.2997327499906532
2020Q4,7,CatBoost,7,0.7244006411915944,0.09353974831172815,0.651046375016449
2020Q4,7,XGBoost,7,0.6960132732958819,0.09943927683088429,1.442706834001001
2020Q4,7,RF,7,0.7020120037425162,0.09528985820539526,1.5481940000026952
