ticker,fold,model,M_blocks,d,n_train,n_test,r2,mae,rmse,fit_s
TSLA,2020Q3,Heston,8,15,30000,15000,-4.292476740762408,0.5604876194261031,0.6223597930078777,2.4402646669987007
TSLA,2020Q4,Dynamic ET,7,15,30000,15000,0.49529509898365776,0.11557548609466672,0.1567061682382891,2.9954377920003026
TSLA,2020Q4,ET-aug,7,15,30000,15000,0.4650433047580693,0.11964629700933341,0.16133427583661258,4.957029000001057
TSLA,2020Q4,ET,7,15,30000,15000,0.48003342695915585,0.11779944616600005,0.15905782627532458,2.868826791000174
TSLA,2020Q4,RF,7,15,30000,15000,0.3250907234514986,0.13876801809541525,0.1812132832938998,1.65023199999996
TSLA,2020Q4,GBR,7,15,30000,15000,0.32233798922879553,0.14071123618711517,0.1815824620971476,9.085448624999117
TSLA,2020Q4,XGBoost,7,15,30000,15000,0.21144728519038147,0.15543700613202607,0.19587666271189216,2.0746471250004106
TSLA,2020Q4,LightGBM,7,15,30000,15000,0.028655116864581553,0.17206152365741065,0.21739725633702814,11.480998917000761
TSLA,2020Q4,CatBoost,7,15,30000,15000,0.3294177830876629,0.14120803999415302,0.18063144098683825,0.804745625000578
TSLA,2020Q4,SVI,7,15,30000,15000,0.33404833904484876,0.11916382328106008,0.1800067055585537,4.057073459000094
TSLA,2020Q4,Heston,7,15,30000,15000,-3.5811405826694465,0.4174562103600981,0.47212189328540494,2.4391111669992824
TSLA,2021Q1,Dynamic ET,7,15,30000,15000,0.6424861259734417,0.10314079945000006,0.1352990646992352,2.9582028330005414
TSLA,2021Q1,ET-aug,7,15,30000,15000,0.6362379126922704,0.1036192580340001,0.1364762437831766,4.917983542000002
TSLA,2021Q1,ET,7,15,30000,15000,0.628397681589653,0.10437125041666676,0.13793915200149467,2.9131222920004802
TSLA,2021Q1,RF,7,15,30000,15000,0.6233398326975865,0.10588332078109633,0.1388747185628162,1.6219597500003147
TSLA,2021Q1,GBR,7,15,30000,15000,0.5594750435309849,0.11655978713975437,0.15018743590899422,9.16509966599915
TSLA,2021Q1,XGBoost,7,15,30000,15000,0.5244441424919338,0.12003832526515198,0.15604473212394326,2.17559537499983
TSLA,2021Q1,LightGBM,7,15,30000,15000,0.517547819907745,0.12113564576523356,0.15717210907433787,11.278794625000955
TSLA,2021Q1,CatBoost,7,15,30000,15000,0.5660682700521127,0.11416560271875205,0.14905928998619153,0.8111962090006273
TSLA,2021Q1,SVI,7,15,30000,15000,0.24882219344226963,0.13292289229626594,0.1961190218323892,4.460970375001125
TSLA,2021Q1,Heston,7,15,30000,15000,-3.7858705431384543,0.4402930835597673,0.49502692100190376,2.4261154169998917
TSLA,2021Q2,Dynamic ET,7,15,30000,15000,0.45394677896532976,0.1429449523273334,0.17240953640035367,2.9724790419986675
TSLA,2021Q2,ET-aug,7,15,30000,15000,0.4370848026573635,0.14342169949866676,0.1750512774040661,5.129607124999893
TSLA,2021Q2,ET,7,15,30000,15000,0.4076173605509291,0.1473760053793334,0.17957462106712108,2.725254666998808
TSLA,2021Q2,RF,7,15,30000,15000,0.4256429084936775,0.14943863645051722,0.17682138633160052,1.599700082999334
TSLA,2021Q2,GBR,7,15,30000,15000,0.44697538308272056,0.14791821612460074,0.1735066118688292,9.145559457998388
TSLA,2021Q2,XGBoost,7,15,30000,15000,0.3758245481831771,0.15466831931667457,0.18433047388465212,2.098942000000534
TSLA,2021Q2,LightGBM,7,15,30000,15000,0.31850790813829966,0.15612506617231908,0.19260794947868892,11.25948920799965
TSLA,2021Q2,CatBoost,7,15,30000,15000,0.46355566721285024,0.14555783900370717,0.17088585994061303,0.782683833000192
TSLA,2021Q2,SVI,7,15,30000,15000,0.032262780162463534,0.19125082680453345,0.2295210487990321,4.336094374999448
TSLA,2021Q2,Heston,7,15,30000,15000,-1.8580798801749885,0.3180461683600982,0.39444002601811873,2.4385638749990903
TSLA,2021Q3,Dynamic ET,7,15,30000,15000,0.6634741668084283,0.1434634191433335,0.17371232000144196,2.8750143329998537
TSLA,2021Q3,ET-aug,7,15,30000,15000,0.660443146148094,0.14380122174666682,0.1744928624006397,4.933228457999576
TSLA,2021Q3,ET,7,15,30000,15000,0.6532496161589791,0.1465247504700001,0.17633149582943822,2.7065220000004047
TSLA,2021Q3,RF,7,15,30000,15000,0.6474968100561145,0.15125734865311302,0.17778820375194113,1.6043480000007548
TSLA,2021Q3,GBR,7,15,30000,15000,0.6742926303416823,0.14547903286007247,0.1708973030291817,8.50499604200013
TSLA,2021Q3,XGBoost,7,15,30000,15000,0.6774699940336644,0.14168569301247785,0.17006168535433772,1.848843334000776
TSLA,2021Q3,LightGBM,7,15,30000,15000,0.6570461000949415,0.14527362723949205,0.1753635341411389,9.866330124999877
TSLA,2021Q3,CatBoost,7,15,30000,15000,0.6765244108585772,0.1455091252218464,0.17031079361609913,0.8047859159996733
TSLA,2021Q3,SVI,7,15,30000,15000,0.15686879674589127,0.24346871192732247,0.27495966979557457,3.2606724170000234
TSLA,2021Q3,Heston,7,15,30000,15000,-0.7964367310431706,0.26903668081981064,0.40135380034783563,2.1516114579990244
TSLA,2021Q4,Dynamic ET,8,15,30000,15000,0.45612952147861296,0.1560027399420006,0.18669353213380407,3.0910073750001175
TSLA,2021Q4,ET-aug,8,15,30000,15000,0.40111813737466206,0.16459443334000054,0.19590797236937205,4.851396958998521
TSLA,2021Q4,ET,8,15,30000,15000,0.34601505124838217,0.17351855534600044,0.20472241975300018,2.764196541000274
TSLA,2021Q4,RF,8,15,30000,15000,0.3613756598126009,0.17218338710803935,0.2023039036460761,1.546170167001037
TSLA,2021Q4,GBR,8,15,30000,15000,0.2784067719234069,0.18654412872258794,0.21504421004994298,7.890511084000536
TSLA,2021Q4,XGBoost,8,15,30000,15000,0.31674659515000325,0.1786365734797249,0.20925335592803349,1.8679993340010697
TSLA,2021Q4,LightGBM,8,15,30000,15000,0.3042215485561285,0.17866772634731173,0.21116260773714463,9.877308999999514
